id,label
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,0
854,0
855,1
856,0
857,1
858,1
859,1
860,1
861,1
862,1
863,0
864,1
865,0
866,1
867,0
868,0
869,0
870,1
871,1
872,1
873,0
874,1
875,1
876,1
877,1
878,1
879,1
880,0
881,1
882,1
883,0
884,1
885,0
886,0
887,1
888,1
889,1
890,1
891,0
892,1
893,1
894,0
895,1
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,0
907,1
908,0
909,1
910,0
911,0
912,1
913,1
914,1
915,1
916,0
917,1
918,0
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,0
927,1
928,1
929,1
930,1
931,0
932,1
933,1
934,1
935,0
936,0
937,1
938,0
939,1
940,1
941,0
942,1
943,0
944,0
945,1
946,0
947,1
948,0
949,1
950,1
951,1
952,1
953,0
954,1
955,0
956,1
957,1
958,1
959,0
960,1
961,1
962,1
963,1
964,0
965,0
966,0
967,1
968,1
969,0
970,1
971,1
972,1
973,1
974,1
975,0
976,1
977,1
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,1
988,0
989,1
990,1
991,1
992,1
993,1
994,0
995,1
996,1
997,0
998,0
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,0
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,0
1019,1
1020,0
1021,1
1022,1
1023,0
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,0
1032,1
1033,1
1034,1
1035,1
1036,0
1037,0
1038,1
1039,1
1040,1
1041,1
1042,1
1043,0
1044,0
1045,1
1046,1
1047,1
1048,1
1049,1
1050,0
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,0
1061,1
1062,1
1063,1
1064,1
1065,1
1066,0
1067,0
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,0
1082,1
1083,1
1084,1
1085,1
1086,0
1087,1
1088,1
1089,1
1090,0
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,0
1103,1
1104,1
1105,1
1106,0
1107,1
1108,1
1109,1
1110,0
1111,0
1112,1
1113,1
1114,1
1115,1
1116,1
1117,1
1118,0
1119,0
1120,0
1121,1
1122,0
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,0
1130,0
1131,1
1132,1
1133,1
1134,1
1135,1
1136,0
1137,1
1138,0
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,0
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,0
1153,1
1154,0
1155,1
1156,0
1157,0
1158,1
1159,1
1160,1
1161,0
1162,0
1163,1
1164,1
1165,1
1166,1
1167,1
1168,0
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,0
1178,1
1179,0
1180,0
1181,1
1182,1
1183,0
1184,1
1185,1
1186,1
1187,0
1188,0
1189,1
1190,1
1191,1
1192,0
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,0
1201,1
1202,1
1203,0
1204,1
1205,1
1206,0
1207,1
1208,1
1209,0
1210,0
1211,0
1212,1
1213,1
1214,0
1215,0
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,0
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,0
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,0
1251,1
1252,0
1253,1
1254,1
1255,1
1256,0
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,0
1264,1
1265,1
1266,0
1267,1
1268,0
1269,1
1270,1
1271,1
1272,1
1273,1
1274,0
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,0
1283,1
1284,0
1285,0
1286,0
1287,0
1288,0
1289,1
1290,1
1291,1
1292,0
1293,1
1294,0
1295,1
1296,1
1297,0
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,0
1310,1
1311,0
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,0
1321,1
1322,1
1323,1
1324,1
1325,0
1326,1
1327,0
1328,1
1329,1
1330,0
1331,1
1332,0
1333,1
1334,0
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,0
1343,1
1344,1
1345,1
1346,1
1347,0
1348,1
1349,1
1350,0
1351,1
1352,1
1353,1
1354,0
1355,0
1356,0
1357,1
1358,1
1359,0
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,0
1369,0
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1376,1
1377,0
1378,0
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,0
1389,1
1390,1
1391,1
1392,0
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,0
1403,1
1404,0
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,0
1416,1
1417,1
1418,1
1419,0
1420,1
1421,1
1422,1
1423,0
1424,1
1425,1
1426,0
1427,1
1428,1
1429,1
1430,0
1431,1
1432,1
1433,0
1434,0
1435,1
1436,1
1437,1
1438,1
1439,1
1440,0
1441,1
1442,1
1443,0
1444,1
1445,1
1446,0
1447,0
1448,1
1449,1
1450,1
1451,1
1452,0
1453,1
1454,1
1455,1
1456,1
1457,1
1458,0
1459,1
1460,1
1461,1
1462,1
1463,0
1464,1
1465,1
1466,0
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,0
1478,1
1479,1
1480,1
1481,1
1482,0
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,0
1491,1
1492,0
1493,0
1494,1
1495,0
1496,1
1497,1
1498,1
1499,1
1500,0
1501,1
1502,0
1503,0
1504,1
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,0
1515,1
1516,1
1517,1
1518,0
1519,0
1520,1
1521,1
1522,1
1523,0
1524,1
1525,1
1526,1
1527,1
1528,1
1529,0
1530,1
1531,1
1532,1
1533,1
1534,0
1535,1
1536,1
1537,1
1538,1
1539,0
1540,1
1541,1
1542,1
1543,1
1544,0
1545,0
1546,0
1547,1
1548,1
1549,0
1550,1
1551,1
1552,1
1553,1
1554,1
1555,0
1556,1
1557,1
1558,1
1559,1
1560,1
1561,0
1562,0
1563,1
1564,1
1565,0
1566,1
1567,1
1568,0
1569,0
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,0
1580,1
1581,1
1582,0
1583,0
1584,0
1585,1
1586,1
1587,1
1588,1
1589,0
1590,1
1591,1
1592,0
1593,1
1594,0
1595,0
1596,1
1597,1
1598,1
1599,0
1600,1
1601,1
1602,1
1603,1
1604,1
1605,1
1606,1
1607,0
1608,1
1609,1
1610,0
1611,1
1612,1
1613,1
1614,0
1615,0
1616,1
1617,1
1618,0
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,1
1626,0
1627,0
1628,1
1629,0
1630,1
1631,1
1632,1
1633,1
1634,0
1635,0
1636,0
1637,1
1638,1
1639,1
1640,1
1641,1
1642,0
1643,1
1644,1
1645,1
1646,1
1647,1
1648,0
1649,0
1650,1
1651,1
1652,1
1653,0
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,0
1662,0
1663,1
1664,1
1665,0
1666,1
1667,1
1668,0
1669,1
1670,1
1671,0
1672,0
1673,1
1674,1
1675,1
1676,0
1677,1
1678,1
1679,1
1680,1
1681,1
1682,0
1683,0
1684,1
1685,1
1686,1
1687,0
1688,0
1689,1
1690,1
1691,1
1692,1
1693,0
1694,1
1695,0
1696,0
1697,1
1698,1
1699,0
1700,1
1701,1
1702,1
1703,0
1704,1
1705,1
1706,1
1707,1
1708,0
1709,1
1710,1
1711,1
1712,1
1713,1
1714,0
1715,0
1716,1
1717,1
1718,1
1719,1
1720,0
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,0
1732,1
1733,1
1734,0
1735,0
1736,1
1737,1
1738,1
1739,0
1740,0
1741,0
1742,0
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,0
1756,0
1757,0
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,0
1770,1
1771,1
1772,0
1773,1
1774,1
1775,1
1776,1
1777,1
1778,0
1779,1
1780,1
1781,1
1782,1
1783,1
1784,0
1785,1
1786,1
1787,1
1788,1
1789,0
1790,1
1791,1
1792,0
1793,1
1794,0
1795,0
1796,0
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,0
1809,1
1810,1
1811,1
1812,0
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,1
1821,1
1822,1
1823,1
1824,1
1825,1
1826,1
1827,1
1828,1
1829,1
1830,1
1831,0
1832,1
1833,1
1834,1
1835,1
1836,1
1837,1
1838,1
1839,1
1840,0
1841,0
1842,1
1843,0
1844,0
1845,1
1846,1
1847,0
1848,1
1849,1
1850,1
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,0
1858,0
1859,1
1860,0
1861,1
1862,0
1863,1
1864,1
1865,1
1866,1
1867,1
1868,0
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,0
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,0
1892,0
1893,0
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,0
1903,1
1904,1
1905,0
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,0
1913,1
1914,1
1915,1
1916,1
1917,1
1918,0
1919,1
1920,1
1921,0
1922,0
1923,1
1924,1
1925,1
1926,0
1927,1
1928,1
1929,1
1930,0
1931,1
1932,0
1933,1
1934,1
1935,1
1936,0
1937,0
1938,1
1939,1
1940,1
1941,1
1942,0
1943,0
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,0
1956,0
1957,1
1958,0
1959,0
1960,1
1961,0
1962,0
1963,0
1964,1
1965,0
1966,1
1967,0
1968,1
1969,1
1970,1
1971,0
1972,1
1973,1
1974,1
1975,0
1976,1
1977,1
1978,1
1979,1
1980,1
1981,1
1982,0
1983,1
1984,0
1985,1
1986,1
1987,1
1988,0
1989,0
1990,1
1991,1
1992,0
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
1999,0
2000,1
2001,0
2002,1
2003,0
2004,1
2005,1
2006,1
2007,1
2008,1
2009,1
2010,0
2011,1
2012,1
2013,0
2014,1
2015,1
2016,1
2017,1
2018,1
2019,0
2020,1
2021,1
2022,0
2023,0
2024,0
2025,1
2026,1
2027,0
2028,1
2029,1
2030,1
2031,1
2032,1
2033,1
2034,1
2035,0
2036,1
2037,1
2038,0
2039,1
2040,1
2041,1
2042,1
2043,1
2044,0
2045,1
2046,0
2047,0
2048,1
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,0
2056,1
2057,1
2058,1
2059,0
2060,1
2061,1
2062,1
2063,0
2064,1
2065,1
2066,0
2067,0
2068,1
2069,1
2070,1
2071,0
2072,1
2073,1
2074,1
2075,0
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,0
2083,1
2084,0
2085,1
2086,1
2087,1
2088,1
2089,1
2090,0
2091,1
2092,0
2093,1
2094,1
2095,1
2096,0
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,1
2104,1
2105,1
2106,1
2107,1
2108,1
2109,1
2110,0
2111,1
2112,1
2113,1
2114,1
2115,0
2116,1
2117,1
2118,1
2119,1
2120,1
2121,1
2122,1
2123,1
2124,0
2125,0
2126,0
2127,0
2128,0
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,1
2141,1
2142,1
2143,1
2144,1
2145,1
2146,1
2147,0
2148,1
2149,1
2150,1
2151,0
2152,0
2153,1
2154,0
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,0
2163,1
2164,0
2165,1
2166,1
2167,1
2168,1
2169,1
2170,1
2171,1
2172,0
2173,0
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,0
2188,1
2189,1
2190,1
2191,1
2192,0
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,0
2206,0
2207,0
2208,1
2209,1
2210,1
2211,1
2212,0
2213,0
2214,0
2215,1
2216,1
2217,1
2218,0
2219,0
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,0
2228,1
2229,1
2230,0
2231,1
2232,1
2233,1
2234,1
2235,1
2236,1
2237,1
2238,0
2239,0
2240,0
2241,0
2242,1
2243,1
2244,0
2245,0
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,0
2253,0
2254,1
2255,1
2256,1
2257,1
2258,1
2259,0
2260,1
2261,0
2262,1
2263,0
2264,1
2265,1
2266,1
2267,1
2268,0
2269,0
2270,1
2271,1
2272,0
2273,1
2274,1
2275,0
2276,0
2277,1
2278,1
2279,1
2280,1
2281,1
2282,0
2283,0
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,1
2293,1
2294,0
2295,0
2296,1
2297,0
2298,1
2299,0
2300,0
2301,1
2302,1
2303,0
2304,1
2305,1
2306,1
2307,0
2308,1
2309,1
2310,1
2311,1
2312,1
2313,1
2314,1
2315,1
2316,0
2317,1
2318,1
2319,1
2320,0
2321,0
2322,1
2323,0
2324,1
2325,1
2326,1
2327,0
2328,1
2329,0
2330,0
2331,1
2332,0
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,1
2340,0
2341,1
2342,1
2343,1
2344,0
2345,1
2346,1
2347,1
2348,1
2349,0
2350,1
2351,1
2352,0
2353,0
2354,1
2355,1
2356,1
2357,1
2358,1
2359,1
2360,1
2361,0
2362,1
2363,1
2364,1
2365,0
2366,1
2367,0
2368,1
2369,1
2370,1
2371,1
2372,0
2373,0
2374,1
2375,0
2376,1
2377,1
2378,1
2379,1
2380,0
2381,1
2382,1
2383,1
2384,0
2385,1
2386,1
2387,0
2388,1
2389,0
2390,1
2391,1
2392,1
2393,1
2394,0
2395,1
2396,1
2397,1
2398,1
2399,1
2400,1
2401,1
2402,1
2403,0
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,0
2411,1
2412,1
2413,1
2414,0
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,1
2422,0
2423,1
2424,1
2425,1
2426,1
2427,0
2428,0
2429,0
2430,1
2431,1
2432,0
2433,1
2434,1
2435,1
2436,1
2437,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,0
2444,1
2445,1
2446,1
2447,1
2448,0
2449,0
2450,1
2451,1
2452,1
2453,0
2454,0
2455,1
2456,1
2457,1
2458,0
2459,1
2460,1
2461,1
2462,1
2463,0
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,0
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,0
2479,1
2480,1
2481,0
2482,0
2483,0
2484,1
2485,1
2486,0
2487,1
2488,0
2489,1
2490,1
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,0
2498,1
2499,1
2500,1
2501,0
2502,1
2503,0
2504,0
2505,1
2506,1
2507,1
2508,1
2509,0
2510,1
2511,1
2512,1
2513,0
2514,0
2515,1
2516,1
2517,1
2518,0
2519,1
2520,1
2521,1
2522,0
2523,0
2524,0
2525,1
2526,1
2527,1
2528,0
2529,0
2530,1
2531,0
2532,1
2533,1
2534,1
2535,0
2536,0
2537,1
2538,1
2539,0
2540,1
2541,1
2542,0
2543,1
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,0
2554,0
2555,1
2556,1
2557,0
2558,1
2559,1
2560,1
2561,1
2562,1
2563,0
2564,0
2565,1
2566,0
2567,1
2568,1
2569,1
2570,1
2571,0
2572,0
2573,1
2574,1
2575,1
2576,0
2577,1
2578,1
2579,1
2580,0
2581,1
2582,0
2583,1
2584,1
2585,0
2586,1
2587,1
2588,1
2589,1
2590,1
2591,1
2592,1
2593,1
2594,1
2595,1
2596,0
2597,0
2598,0
2599,1
2600,1
2601,1
2602,0
2603,0
2604,1
2605,0
2606,1
2607,0
2608,0
2609,1
2610,1
2611,1
2612,1
2613,1
2614,0
2615,1
2616,1
2617,1
2618,1
2619,1
2620,0
2621,1
2622,1
2623,1
2624,0
2625,0
2626,1
2627,1
2628,1
2629,1
2630,1
2631,0
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,1
2640,1
2641,1
2642,1
2643,1
2644,1
2645,1
2646,1
2647,1
2648,0
2649,1
2650,1
2651,1
2652,1
2653,1
2654,0
2655,1
2656,1
2657,1
2658,1
2659,1
2660,1
2661,1
2662,1
2663,0
2664,1
2665,0
2666,0
2667,0
2668,0
2669,1
2670,1
2671,1
2672,0
2673,1
2674,1
2675,1
2676,1
2677,1
2678,1
2679,1
2680,1
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,0
2688,1
2689,1
2690,1
2691,1
2692,1
2693,0
2694,0
2695,1
2696,1
2697,1
2698,1
2699,1
2700,0
2701,0
2702,0
2703,1
2704,1
2705,1
2706,0
2707,1
2708,1
2709,0
2710,1
2711,1
2712,0
2713,0
2714,0
2715,0
2716,1
2717,0
2718,1
2719,1
2720,1
2721,0
2722,1
2723,1
2724,0
2725,1
2726,1
2727,1
2728,1
2729,1
2730,1
2731,1
2732,0
2733,1
2734,1
2735,1
2736,0
2737,1
2738,1
2739,1
2740,1
2741,1
2742,1
2743,1
2744,0
2745,1
2746,1
2747,0
2748,1
2749,0
2750,1
2751,1
2752,1
2753,0
2754,1
2755,1
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,0
2763,1
2764,0
2765,0
2766,0
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,0
2778,1
2779,0
2780,1
2781,0
2782,1
2783,0
2784,0
2785,1
2786,1
2787,1
2788,1
2789,0
2790,1
2791,1
2792,0
2793,1
2794,1
2795,0
2796,1
2797,1
2798,1
2799,1
2800,1
2801,0
2802,1
2803,1
2804,1
2805,1
2806,1
2807,1
2808,0
2809,1
2810,1
2811,1
2812,0
2813,1
2814,1
2815,1
2816,1
2817,0
2818,1
2819,1
2820,1
2821,0
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,0
2829,1
2830,1
2831,1
2832,1
2833,1
2834,0
2835,1
2836,1
2837,0
2838,1
2839,1
2840,1
2841,1
2842,1
2843,0
2844,1
2845,1
2846,0
2847,1
2848,1
2849,0
2850,1
2851,1
2852,1
2853,1
2854,1
2855,1
2856,1
2857,1
2858,1
2859,1
2860,1
2861,0
2862,0
2863,1
2864,1
2865,1
2866,1
2867,1
2868,0
2869,1
2870,1
2871,1
2872,1
2873,0
2874,1
2875,1
2876,1
2877,1
2878,1
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,0
2886,0
2887,0
2888,1
2889,1
2890,0
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,0
2903,0
2904,0
2905,1
2906,1
2907,0
2908,1
2909,1
2910,1
2911,1
2912,1
2913,1
2914,0
2915,1
2916,1
2917,1
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,1
2925,1
2926,0
2927,1
2928,1
2929,0
2930,1
2931,1
2932,0
2933,1
2934,1
2935,0
2936,1
2937,1
2938,1
2939,0
2940,1
2941,0
2942,1
2943,1
2944,1
2945,1
2946,1
2947,1
2948,0
2949,0
2950,1
2951,1
2952,0
2953,0
2954,0
2955,1
2956,1
2957,1
2958,1
2959,1
2960,1
2961,0
2962,0
2963,1
2964,1
2965,0
2966,1
2967,0
2968,1
2969,0
2970,1
2971,0
2972,1
2973,1
2974,1
2975,1
2976,0
2977,1
2978,0
2979,1
2980,1
2981,1
2982,1
2983,1
2984,1
2985,1
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,0
2995,1
2996,1
2997,1
2998,0
